Topik_ID,Kategori,Nama_Topik,Rank,Kata,Skor_cTFIDF,Keyword_Ditemukan,Coverage,Keyword_Kategori_Lengkap
3,Kesehatan,3_corona_virus_virus corona_extra corona,1,corona,0.170964,covid|virus,2/95,aids|antenatal|apotek|batuk|bayi|bedah|booster|bpjs|cacar|childbirth|covid|dbd|delivery|demam|diabetes|diagnosa|dokter|dosis|epidemi|farmasi|faskes|flu|gejala|gizi|gizi buruk|hamil|hepatitis|herbal|herd immunity|hipertensi|hiv|ibu hamil|icu|igd|imunisasi|isolasi|jamu|janin|jantung|kandungan|kanker|karantina|kehamilan|kemenkes|kesehatan|kesehatan jiwa|klaster|klinis|lockdown|malaria|maternal|maternity|medis|melahirkan|mpox|nakes|neonatal|nutrisi|obat|obesitas|obgyn|obstetri|operasi|pandemi|pasien|penyakit|persalinan|pfizer|poliklinik|postnatal|pregnancy|pregnant|prenatal|puskesmas|rahim|rawat inap|rawat jalan|resep|rs|rumah sakit|sesak napas|sinovac|stroke|stunting|suntik|suplemen|tbc|terapi|ultrasonografi|usg|vaksin|vaksinasi|virus|vitamin|wabah
3,Kesehatan,3_corona_virus_virus corona_extra corona,2,virus,0.152293,covid|virus,2/95,aids|antenatal|apotek|batuk|bayi|bedah|booster|bpjs|cacar|childbirth|covid|dbd|delivery|demam|diabetes|diagnosa|dokter|dosis|epidemi|farmasi|faskes|flu|gejala|gizi|gizi buruk|hamil|hepatitis|herbal|herd immunity|hipertensi|hiv|ibu hamil|icu|igd|imunisasi|isolasi|jamu|janin|jantung|kandungan|kanker|karantina|kehamilan|kemenkes|kesehatan|kesehatan jiwa|klaster|klinis|lockdown|malaria|maternal|maternity|medis|melahirkan|mpox|nakes|neonatal|nutrisi|obat|obesitas|obgyn|obstetri|operasi|pandemi|pasien|penyakit|persalinan|pfizer|poliklinik|postnatal|pregnancy|pregnant|prenatal|puskesmas|rahim|rawat inap|rawat jalan|resep|rs|rumah sakit|sesak napas|sinovac|stroke|stunting|suntik|suplemen|tbc|terapi|ultrasonografi|usg|vaksin|vaksinasi|virus|vitamin|wabah
3,Kesehatan,3_corona_virus_virus corona_extra corona,3,virus corona,0.110031,covid|virus,2/95,aids|antenatal|apotek|batuk|bayi|bedah|booster|bpjs|cacar|childbirth|covid|dbd|delivery|demam|diabetes|diagnosa|dokter|dosis|epidemi|farmasi|faskes|flu|gejala|gizi|gizi buruk|hamil|hepatitis|herbal|herd immunity|hipertensi|hiv|ibu hamil|icu|igd|imunisasi|isolasi|jamu|janin|jantung|kandungan|kanker|karantina|kehamilan|kemenkes|kesehatan|kesehatan jiwa|klaster|klinis|lockdown|malaria|maternal|maternity|medis|melahirkan|mpox|nakes|neonatal|nutrisi|obat|obesitas|obgyn|obstetri|operasi|pandemi|pasien|penyakit|persalinan|pfizer|poliklinik|postnatal|pregnancy|pregnant|prenatal|puskesmas|rahim|rawat inap|rawat jalan|resep|rs|rumah sakit|sesak napas|sinovac|stroke|stunting|suntik|suplemen|tbc|terapi|ultrasonografi|usg|vaksin|vaksinasi|virus|vitamin|wabah
3,Kesehatan,3_corona_virus_virus corona_extra corona,4,extra corona,0.093466,covid|virus,2/95,aids|antenatal|apotek|batuk|bayi|bedah|booster|bpjs|cacar|childbirth|covid|dbd|delivery|demam|diabetes|diagnosa|dokter|dosis|epidemi|farmasi|faskes|flu|gejala|gizi|gizi buruk|hamil|hepatitis|herbal|herd immunity|hipertensi|hiv|ibu hamil|icu|igd|imunisasi|isolasi|jamu|janin|jantung|kandungan|kanker|karantina|kehamilan|kemenkes|kesehatan|kesehatan jiwa|klaster|klinis|lockdown|malaria|maternal|maternity|medis|melahirkan|mpox|nakes|neonatal|nutrisi|obat|obesitas|obgyn|obstetri|operasi|pandemi|pasien|penyakit|persalinan|pfizer|poliklinik|postnatal|pregnancy|pregnant|prenatal|puskesmas|rahim|rawat inap|rawat jalan|resep|rs|rumah sakit|sesak napas|sinovac|stroke|stunting|suntik|suplemen|tbc|terapi|ultrasonografi|usg|vaksin|vaksinasi|virus|vitamin|wabah
3,Kesehatan,3_corona_virus_virus corona_extra corona,5,corona extra,0.089514,covid|virus,2/95,aids|antenatal|apotek|batuk|bayi|bedah|booster|bpjs|cacar|childbirth|covid|dbd|delivery|demam|diabetes|diagnosa|dokter|dosis|epidemi|farmasi|faskes|flu|gejala|gizi|gizi buruk|hamil|hepatitis|herbal|herd immunity|hipertensi|hiv|ibu hamil|icu|igd|imunisasi|isolasi|jamu|janin|jantung|kandungan|kanker|karantina|kehamilan|kemenkes|kesehatan|kesehatan jiwa|klaster|klinis|lockdown|malaria|maternal|maternity|medis|melahirkan|mpox|nakes|neonatal|nutrisi|obat|obesitas|obgyn|obstetri|operasi|pandemi|pasien|penyakit|persalinan|pfizer|poliklinik|postnatal|pregnancy|pregnant|prenatal|puskesmas|rahim|rawat inap|rawat jalan|resep|rs|rumah sakit|sesak napas|sinovac|stroke|stunting|suntik|suplemen|tbc|terapi|ultrasonografi|usg|vaksin|vaksinasi|virus|vitamin|wabah
3,Kesehatan,3_corona_virus_virus corona_extra corona,6,positif,0.071653,covid|virus,2/95,aids|antenatal|apotek|batuk|bayi|bedah|booster|bpjs|cacar|childbirth|covid|dbd|delivery|demam|diabetes|diagnosa|dokter|dosis|epidemi|farmasi|faskes|flu|gejala|gizi|gizi buruk|hamil|hepatitis|herbal|herd immunity|hipertensi|hiv|ibu hamil|icu|igd|imunisasi|isolasi|jamu|janin|jantung|kandungan|kanker|karantina|kehamilan|kemenkes|kesehatan|kesehatan jiwa|klaster|klinis|lockdown|malaria|maternal|maternity|medis|melahirkan|mpox|nakes|neonatal|nutrisi|obat|obesitas|obgyn|obstetri|operasi|pandemi|pasien|penyakit|persalinan|pfizer|poliklinik|postnatal|pregnancy|pregnant|prenatal|puskesmas|rahim|rawat inap|rawat jalan|resep|rs|rumah sakit|sesak napas|sinovac|stroke|stunting|suntik|suplemen|tbc|terapi|ultrasonografi|usg|vaksin|vaksinasi|virus|vitamin|wabah
3,Kesehatan,3_corona_virus_virus corona_extra corona,7,extra positif,0.05592,covid|virus,2/95,aids|antenatal|apotek|batuk|bayi|bedah|booster|bpjs|cacar|childbirth|covid|dbd|delivery|demam|diabetes|diagnosa|dokter|dosis|epidemi|farmasi|faskes|flu|gejala|gizi|gizi buruk|hamil|hepatitis|herbal|herd immunity|hipertensi|hiv|ibu hamil|icu|igd|imunisasi|isolasi|jamu|janin|jantung|kandungan|kanker|karantina|kehamilan|kemenkes|kesehatan|kesehatan jiwa|klaster|klinis|lockdown|malaria|maternal|maternity|medis|melahirkan|mpox|nakes|neonatal|nutrisi|obat|obesitas|obgyn|obstetri|operasi|pandemi|pasien|penyakit|persalinan|pfizer|poliklinik|postnatal|pregnancy|pregnant|prenatal|puskesmas|rahim|rawat inap|rawat jalan|resep|rs|rumah sakit|sesak napas|sinovac|stroke|stunting|suntik|suplemen|tbc|terapi|ultrasonografi|usg|vaksin|vaksinasi|virus|vitamin|wabah
3,Kesehatan,3_corona_virus_virus corona_extra corona,8,covid,0.052252,covid|virus,2/95,aids|antenatal|apotek|batuk|bayi|bedah|booster|bpjs|cacar|childbirth|covid|dbd|delivery|demam|diabetes|diagnosa|dokter|dosis|epidemi|farmasi|faskes|flu|gejala|gizi|gizi buruk|hamil|hepatitis|herbal|herd immunity|hipertensi|hiv|ibu hamil|icu|igd|imunisasi|isolasi|jamu|janin|jantung|kandungan|kanker|karantina|kehamilan|kemenkes|kesehatan|kesehatan jiwa|klaster|klinis|lockdown|malaria|maternal|maternity|medis|melahirkan|mpox|nakes|neonatal|nutrisi|obat|obesitas|obgyn|obstetri|operasi|pandemi|pasien|penyakit|persalinan|pfizer|poliklinik|postnatal|pregnancy|pregnant|prenatal|puskesmas|rahim|rawat inap|rawat jalan|resep|rs|rumah sakit|sesak napas|sinovac|stroke|stunting|suntik|suplemen|tbc|terapi|ultrasonografi|usg|vaksin|vaksinasi|virus|vitamin|wabah
3,Kesehatan,3_corona_virus_virus corona_extra corona,9,positif corona,0.052211,covid|virus,2/95,aids|antenatal|apotek|batuk|bayi|bedah|booster|bpjs|cacar|childbirth|covid|dbd|delivery|demam|diabetes|diagnosa|dokter|dosis|epidemi|farmasi|faskes|flu|gejala|gizi|gizi buruk|hamil|hepatitis|herbal|herd immunity|hipertensi|hiv|ibu hamil|icu|igd|imunisasi|isolasi|jamu|janin|jantung|kandungan|kanker|karantina|kehamilan|kemenkes|kesehatan|kesehatan jiwa|klaster|klinis|lockdown|malaria|maternal|maternity|medis|melahirkan|mpox|nakes|neonatal|nutrisi|obat|obesitas|obgyn|obstetri|operasi|pandemi|pasien|penyakit|persalinan|pfizer|poliklinik|postnatal|pregnancy|pregnant|prenatal|puskesmas|rahim|rawat inap|rawat jalan|resep|rs|rumah sakit|sesak napas|sinovac|stroke|stunting|suntik|suplemen|tbc|terapi|ultrasonografi|usg|vaksin|vaksinasi|virus|vitamin|wabah
3,Kesehatan,3_corona_virus_virus corona_extra corona,10,covid extra,0.029153,covid|virus,2/95,aids|antenatal|apotek|batuk|bayi|bedah|booster|bpjs|cacar|childbirth|covid|dbd|delivery|demam|diabetes|diagnosa|dokter|dosis|epidemi|farmasi|faskes|flu|gejala|gizi|gizi buruk|hamil|hepatitis|herbal|herd immunity|hipertensi|hiv|ibu hamil|icu|igd|imunisasi|isolasi|jamu|janin|jantung|kandungan|kanker|karantina|kehamilan|kemenkes|kesehatan|kesehatan jiwa|klaster|klinis|lockdown|malaria|maternal|maternity|medis|melahirkan|mpox|nakes|neonatal|nutrisi|obat|obesitas|obgyn|obstetri|operasi|pandemi|pasien|penyakit|persalinan|pfizer|poliklinik|postnatal|pregnancy|pregnant|prenatal|puskesmas|rahim|rawat inap|rawat jalan|resep|rs|rumah sakit|sesak napas|sinovac|stroke|stunting|suntik|suplemen|tbc|terapi|ultrasonografi|usg|vaksin|vaksinasi|virus|vitamin|wabah
4,Topik Umum,4_news_extra berita_com news_berita extr,1,news,0.131194,,0/0,
4,Topik Umum,4_news_extra berita_com news_berita extr,2,extra berita,0.130087,,0/0,
4,Topik Umum,4_news_extra berita_com news_berita extr,3,com news,0.119103,,0/0,
4,Topik Umum,4_news_extra berita_com news_berita extr,4,berita extra,0.109003,,0/0,
4,Topik Umum,4_news_extra berita_com news_berita extr,5,terkini,0.087944,,0/0,
4,Topik Umum,4_news_extra berita_com news_berita extr,6,news extra,0.078845,,0/0,
4,Topik Umum,4_news_extra berita_com news_berita extr,7,berita terkini,0.077557,,0/0,
4,Topik Umum,4_news_extra berita_com news_berita extr,8,yahoo,0.060948,,0/0,
4,Topik Umum,4_news_extra berita_com news_berita extr,9,tribunnews,0.059076,,0/0,
4,Topik Umum,4_news_extra berita_com news_berita extr,10,terkini extra,0.057436,,0/0,
5,Keamanan & Pertahanan,5_papua_jawa_kabupaten_kota,1,papua,0.112107,papua,1/60,alutsista|alutsista baru|amunisi|angkatan darat|angkatan laut|angkatan udara|bais|batalyon|bnpt|bom|brimob|densus 88|deradikalisasi|frigate|gelar pasukan|gerilya|insurgensi|intel|intelijen|kapal perang|kapal selam|kedaulatan wilayah|kelompok bersenjata|kemenhan|kkb|komando|konflik bersenjata|kopassus|kostrad|latihan militer|laut china selatan|ledakan|mabes tni|manuver|marinir|meriam|militer|natuna|operasi militer|opm|pangkalan militer|panglima|papua|pasukan|peluru|penembakan|perang saudara|perbatasan|pertahanan|pertahanan nasional|pesawat tempur|prajurit|senjata|separatis|serangan|tank|tentara|teror|teroris|tni
5,Keamanan & Pertahanan,5_papua_jawa_kabupaten_kota,2,jawa,0.061344,papua,1/60,alutsista|alutsista baru|amunisi|angkatan darat|angkatan laut|angkatan udara|bais|batalyon|bnpt|bom|brimob|densus 88|deradikalisasi|frigate|gelar pasukan|gerilya|insurgensi|intel|intelijen|kapal perang|kapal selam|kedaulatan wilayah|kelompok bersenjata|kemenhan|kkb|komando|konflik bersenjata|kopassus|kostrad|latihan militer|laut china selatan|ledakan|mabes tni|manuver|marinir|meriam|militer|natuna|operasi militer|opm|pangkalan militer|panglima|papua|pasukan|peluru|penembakan|perang saudara|perbatasan|pertahanan|pertahanan nasional|pesawat tempur|prajurit|senjata|separatis|serangan|tank|tentara|teror|teroris|tni
5,Keamanan & Pertahanan,5_papua_jawa_kabupaten_kota,3,kabupaten,0.057483,papua,1/60,alutsista|alutsista baru|amunisi|angkatan darat|angkatan laut|angkatan udara|bais|batalyon|bnpt|bom|brimob|densus 88|deradikalisasi|frigate|gelar pasukan|gerilya|insurgensi|intel|intelijen|kapal perang|kapal selam|kedaulatan wilayah|kelompok bersenjata|kemenhan|kkb|komando|konflik bersenjata|kopassus|kostrad|latihan militer|laut china selatan|ledakan|mabes tni|manuver|marinir|meriam|militer|natuna|operasi militer|opm|pangkalan militer|panglima|papua|pasukan|peluru|penembakan|perang saudara|perbatasan|pertahanan|pertahanan nasional|pesawat tempur|prajurit|senjata|separatis|serangan|tank|tentara|teror|teroris|tni
5,Keamanan & Pertahanan,5_papua_jawa_kabupaten_kota,4,kota,0.050112,papua,1/60,alutsista|alutsista baru|amunisi|angkatan darat|angkatan laut|angkatan udara|bais|batalyon|bnpt|bom|brimob|densus 88|deradikalisasi|frigate|gelar pasukan|gerilya|insurgensi|intel|intelijen|kapal perang|kapal selam|kedaulatan wilayah|kelompok bersenjata|kemenhan|kkb|komando|konflik bersenjata|kopassus|kostrad|latihan militer|laut china selatan|ledakan|mabes tni|manuver|marinir|meriam|militer|natuna|operasi militer|opm|pangkalan militer|panglima|papua|pasukan|peluru|penembakan|perang saudara|perbatasan|pertahanan|pertahanan nasional|pesawat tempur|prajurit|senjata|separatis|serangan|tank|tentara|teror|teroris|tni
5,Keamanan & Pertahanan,5_papua_jawa_kabupaten_kota,5,timur,0.045319,papua,1/60,alutsista|alutsista baru|amunisi|angkatan darat|angkatan laut|angkatan udara|bais|batalyon|bnpt|bom|brimob|densus 88|deradikalisasi|frigate|gelar pasukan|gerilya|insurgensi|intel|intelijen|kapal perang|kapal selam|kedaulatan wilayah|kelompok bersenjata|kemenhan|kkb|komando|konflik bersenjata|kopassus|kostrad|latihan militer|laut china selatan|ledakan|mabes tni|manuver|marinir|meriam|militer|natuna|operasi militer|opm|pangkalan militer|panglima|papua|pasukan|peluru|penembakan|perang saudara|perbatasan|pertahanan|pertahanan nasional|pesawat tempur|prajurit|senjata|separatis|serangan|tank|tentara|teror|teroris|tni
5,Keamanan & Pertahanan,5_papua_jawa_kabupaten_kota,6,selatan,0.045213,papua,1/60,alutsista|alutsista baru|amunisi|angkatan darat|angkatan laut|angkatan udara|bais|batalyon|bnpt|bom|brimob|densus 88|deradikalisasi|frigate|gelar pasukan|gerilya|insurgensi|intel|intelijen|kapal perang|kapal selam|kedaulatan wilayah|kelompok bersenjata|kemenhan|kkb|komando|konflik bersenjata|kopassus|kostrad|latihan militer|laut china selatan|ledakan|mabes tni|manuver|marinir|meriam|militer|natuna|operasi militer|opm|pangkalan militer|panglima|papua|pasukan|peluru|penembakan|perang saudara|perbatasan|pertahanan|pertahanan nasional|pesawat tempur|prajurit|senjata|separatis|serangan|tank|tentara|teror|teroris|tni
5,Keamanan & Pertahanan,5_papua_jawa_kabupaten_kota,7,jawa timur,0.039815,papua,1/60,alutsista|alutsista baru|amunisi|angkatan darat|angkatan laut|angkatan udara|bais|batalyon|bnpt|bom|brimob|densus 88|deradikalisasi|frigate|gelar pasukan|gerilya|insurgensi|intel|intelijen|kapal perang|kapal selam|kedaulatan wilayah|kelompok bersenjata|kemenhan|kkb|komando|konflik bersenjata|kopassus|kostrad|latihan militer|laut china selatan|ledakan|mabes tni|manuver|marinir|meriam|militer|natuna|operasi militer|opm|pangkalan militer|panglima|papua|pasukan|peluru|penembakan|perang saudara|perbatasan|pertahanan|pertahanan nasional|pesawat tempur|prajurit|senjata|separatis|serangan|tank|tentara|teror|teroris|tni
5,Keamanan & Pertahanan,5_papua_jawa_kabupaten_kota,8,barat,0.037712,papua,1/60,alutsista|alutsista baru|amunisi|angkatan darat|angkatan laut|angkatan udara|bais|batalyon|bnpt|bom|brimob|densus 88|deradikalisasi|frigate|gelar pasukan|gerilya|insurgensi|intel|intelijen|kapal perang|kapal selam|kedaulatan wilayah|kelompok bersenjata|kemenhan|kkb|komando|konflik bersenjata|kopassus|kostrad|latihan militer|laut china selatan|ledakan|mabes tni|manuver|marinir|meriam|militer|natuna|operasi militer|opm|pangkalan militer|panglima|papua|pasukan|peluru|penembakan|perang saudara|perbatasan|pertahanan|pertahanan nasional|pesawat tempur|prajurit|senjata|separatis|serangan|tank|tentara|teror|teroris|tni
5,Keamanan & Pertahanan,5_papua_jawa_kabupaten_kota,9,tangerang selatan,0.033015,papua,1/60,alutsista|alutsista baru|amunisi|angkatan darat|angkatan laut|angkatan udara|bais|batalyon|bnpt|bom|brimob|densus 88|deradikalisasi|frigate|gelar pasukan|gerilya|insurgensi|intel|intelijen|kapal perang|kapal selam|kedaulatan wilayah|kelompok bersenjata|kemenhan|kkb|komando|konflik bersenjata|kopassus|kostrad|latihan militer|laut china selatan|ledakan|mabes tni|manuver|marinir|meriam|militer|natuna|operasi militer|opm|pangkalan militer|panglima|papua|pasukan|peluru|penembakan|perang saudara|perbatasan|pertahanan|pertahanan nasional|pesawat tempur|prajurit|senjata|separatis|serangan|tank|tentara|teror|teroris|tni
5,Keamanan & Pertahanan,5_papua_jawa_kabupaten_kota,10,extra jawa,0.03263,papua,1/60,alutsista|alutsista baru|amunisi|angkatan darat|angkatan laut|angkatan udara|bais|batalyon|bnpt|bom|brimob|densus 88|deradikalisasi|frigate|gelar pasukan|gerilya|insurgensi|intel|intelijen|kapal perang|kapal selam|kedaulatan wilayah|kelompok bersenjata|kemenhan|kkb|komando|konflik bersenjata|kopassus|kostrad|latihan militer|laut china selatan|ledakan|mabes tni|manuver|marinir|meriam|militer|natuna|operasi militer|opm|pangkalan militer|panglima|papua|pasukan|peluru|penembakan|perang saudara|perbatasan|pertahanan|pertahanan nasional|pesawat tempur|prajurit|senjata|separatis|serangan|tank|tentara|teror|teroris|tni
6,Politik,6_suara_extra suara_suara extra_suara su,1,suara,0.424582,suara,1/60,agitasi|anggaran negara|bawaslu|black campaign|caleg|capres|cawapres|debat|demokrasi|demokrat|dpd|dpr|dprd|fraksi|gerindra|golkar|hanura|hoaks politik|kampanye|kampanye hitam|kebijakan publik|koalisi|konstitusi|kpu|legislasi|legislatif|money politics|mpr|nasdem|nasionalisme|oligarki|oposisi|pan|partai|paslon|pdip|pemilih|pemilu|perindo|petahana|pilbup|pilgub|pilkada|pilpres|pilwalkot|pkb|pks|politik uang|populisme|ppp|propaganda|psi|quick count|real count|referendum|rekap suara|senator|suara|suara rakyat|tim sukses
6,Politik,6_suara_extra suara_suara extra_suara su,2,extra suara,0.265136,suara,1/60,agitasi|anggaran negara|bawaslu|black campaign|caleg|capres|cawapres|debat|demokrasi|demokrat|dpd|dpr|dprd|fraksi|gerindra|golkar|hanura|hoaks politik|kampanye|kampanye hitam|kebijakan publik|koalisi|konstitusi|kpu|legislasi|legislatif|money politics|mpr|nasdem|nasionalisme|oligarki|oposisi|pan|partai|paslon|pdip|pemilih|pemilu|perindo|petahana|pilbup|pilgub|pilkada|pilpres|pilwalkot|pkb|pks|politik uang|populisme|ppp|propaganda|psi|quick count|real count|referendum|rekap suara|senator|suara|suara rakyat|tim sukses
6,Politik,6_suara_extra suara_suara extra_suara su,3,suara extra,0.228056,suara,1/60,agitasi|anggaran negara|bawaslu|black campaign|caleg|capres|cawapres|debat|demokrasi|demokrat|dpd|dpr|dprd|fraksi|gerindra|golkar|hanura|hoaks politik|kampanye|kampanye hitam|kebijakan publik|koalisi|konstitusi|kpu|legislasi|legislatif|money politics|mpr|nasdem|nasionalisme|oligarki|oposisi|pan|partai|paslon|pdip|pemilih|pemilu|perindo|petahana|pilbup|pilgub|pilkada|pilpres|pilwalkot|pkb|pks|politik uang|populisme|ppp|propaganda|psi|quick count|real count|referendum|rekap suara|senator|suara|suara rakyat|tim sukses
6,Politik,6_suara_extra suara_suara extra_suara su,4,suara suara,0.192435,suara,1/60,agitasi|anggaran negara|bawaslu|black campaign|caleg|capres|cawapres|debat|demokrasi|demokrat|dpd|dpr|dprd|fraksi|gerindra|golkar|hanura|hoaks politik|kampanye|kampanye hitam|kebijakan publik|koalisi|konstitusi|kpu|legislasi|legislatif|money politics|mpr|nasdem|nasionalisme|oligarki|oposisi|pan|partai|paslon|pdip|pemilih|pemilu|perindo|petahana|pilbup|pilgub|pilkada|pilpres|pilwalkot|pkb|pks|politik uang|populisme|ppp|propaganda|psi|quick count|real count|referendum|rekap suara|senator|suara|suara rakyat|tim sukses
6,Politik,6_suara_extra suara_suara extra_suara su,5,suara com,0.079409,suara,1/60,agitasi|anggaran negara|bawaslu|black campaign|caleg|capres|cawapres|debat|demokrasi|demokrat|dpd|dpr|dprd|fraksi|gerindra|golkar|hanura|hoaks politik|kampanye|kampanye hitam|kebijakan publik|koalisi|konstitusi|kpu|legislasi|legislatif|money politics|mpr|nasdem|nasionalisme|oligarki|oposisi|pan|partai|paslon|pdip|pemilih|pemilu|perindo|petahana|pilbup|pilgub|pilkada|pilpres|pilwalkot|pkb|pks|politik uang|populisme|ppp|propaganda|psi|quick count|real count|referendum|rekap suara|senator|suara|suara rakyat|tim sukses
6,Politik,6_suara_extra suara_suara extra_suara su,6,lagu,0.079059,suara,1/60,agitasi|anggaran negara|bawaslu|black campaign|caleg|capres|cawapres|debat|demokrasi|demokrat|dpd|dpr|dprd|fraksi|gerindra|golkar|hanura|hoaks politik|kampanye|kampanye hitam|kebijakan publik|koalisi|konstitusi|kpu|legislasi|legislatif|money politics|mpr|nasdem|nasionalisme|oligarki|oposisi|pan|partai|paslon|pdip|pemilih|pemilu|perindo|petahana|pilbup|pilgub|pilkada|pilpres|pilwalkot|pkb|pks|politik uang|populisme|ppp|propaganda|psi|quick count|real count|referendum|rekap suara|senator|suara|suara rakyat|tim sukses
6,Politik,6_suara_extra suara_suara extra_suara su,7,musik,0.059644,suara,1/60,agitasi|anggaran negara|bawaslu|black campaign|caleg|capres|cawapres|debat|demokrasi|demokrat|dpd|dpr|dprd|fraksi|gerindra|golkar|hanura|hoaks politik|kampanye|kampanye hitam|kebijakan publik|koalisi|konstitusi|kpu|legislasi|legislatif|money politics|mpr|nasdem|nasionalisme|oligarki|oposisi|pan|partai|paslon|pdip|pemilih|pemilu|perindo|petahana|pilbup|pilgub|pilkada|pilpres|pilwalkot|pkb|pks|politik uang|populisme|ppp|propaganda|psi|quick count|real count|referendum|rekap suara|senator|suara|suara rakyat|tim sukses
6,Politik,6_suara_extra suara_suara extra_suara su,8,extra bandung,0.02048,suara,1/60,agitasi|anggaran negara|bawaslu|black campaign|caleg|capres|cawapres|debat|demokrasi|demokrat|dpd|dpr|dprd|fraksi|gerindra|golkar|hanura|hoaks politik|kampanye|kampanye hitam|kebijakan publik|koalisi|konstitusi|kpu|legislasi|legislatif|money politics|mpr|nasdem|nasionalisme|oligarki|oposisi|pan|partai|paslon|pdip|pemilih|pemilu|perindo|petahana|pilbup|pilgub|pilkada|pilpres|pilwalkot|pkb|pks|politik uang|populisme|ppp|propaganda|psi|quick count|real count|referendum|rekap suara|senator|suara|suara rakyat|tim sukses
6,Politik,6_suara_extra suara_suara extra_suara su,9,satria,0.020346,suara,1/60,agitasi|anggaran negara|bawaslu|black campaign|caleg|capres|cawapres|debat|demokrasi|demokrat|dpd|dpr|dprd|fraksi|gerindra|golkar|hanura|hoaks politik|kampanye|kampanye hitam|kebijakan publik|koalisi|konstitusi|kpu|legislasi|legislatif|money politics|mpr|nasdem|nasionalisme|oligarki|oposisi|pan|partai|paslon|pdip|pemilih|pemilu|perindo|petahana|pilbup|pilgub|pilkada|pilpres|pilwalkot|pkb|pks|politik uang|populisme|ppp|propaganda|psi|quick count|real count|referendum|rekap suara|senator|suara|suara rakyat|tim sukses
6,Politik,6_suara_extra suara_suara extra_suara su,10,bandung,0.018601,suara,1/60,agitasi|anggaran negara|bawaslu|black campaign|caleg|capres|cawapres|debat|demokrasi|demokrat|dpd|dpr|dprd|fraksi|gerindra|golkar|hanura|hoaks politik|kampanye|kampanye hitam|kebijakan publik|koalisi|konstitusi|kpu|legislasi|legislatif|money politics|mpr|nasdem|nasionalisme|oligarki|oposisi|pan|partai|paslon|pdip|pemilih|pemilu|perindo|petahana|pilbup|pilgub|pilkada|pilpres|pilwalkot|pkb|pks|politik uang|populisme|ppp|propaganda|psi|quick count|real count|referendum|rekap suara|senator|suara|suara rakyat|tim sukses
7,Topik Umum,7_masjid_haji_islam_umat,1,masjid,0.131956,,0/0,
7,Topik Umum,7_masjid_haji_islam_umat,2,haji,0.128596,,0/0,
7,Topik Umum,7_masjid_haji_islam_umat,3,islam,0.077874,,0/0,
7,Topik Umum,7_masjid_haji_islam_umat,4,umat,0.046797,,0/0,
7,Topik Umum,7_masjid_haji_islam_umat,5,salat,0.037695,,0/0,
7,Topik Umum,7_masjid_haji_islam_umat,6,agama,0.028785,,0/0,
7,Topik Umum,7_masjid_haji_islam_umat,7,monas,0.025642,,0/0,
7,Topik Umum,7_masjid_haji_islam_umat,8,muhammad,0.018737,,0/0,
7,Topik Umum,7_masjid_haji_islam_umat,9,kuota,0.015358,,0/0,
7,Topik Umum,7_masjid_haji_islam_umat,10,ibadah,0.014875,,0/0,
8,Kesehatan,8_kesehatan_extra kesehatan_kesehatan ex,1,kesehatan,0.373802,bpjs|dokter|kesehatan|rumah sakit,4/95,aids|antenatal|apotek|batuk|bayi|bedah|booster|bpjs|cacar|childbirth|covid|dbd|delivery|demam|diabetes|diagnosa|dokter|dosis|epidemi|farmasi|faskes|flu|gejala|gizi|gizi buruk|hamil|hepatitis|herbal|herd immunity|hipertensi|hiv|ibu hamil|icu|igd|imunisasi|isolasi|jamu|janin|jantung|kandungan|kanker|karantina|kehamilan|kemenkes|kesehatan|kesehatan jiwa|klaster|klinis|lockdown|malaria|maternal|maternity|medis|melahirkan|mpox|nakes|neonatal|nutrisi|obat|obesitas|obgyn|obstetri|operasi|pandemi|pasien|penyakit|persalinan|pfizer|poliklinik|postnatal|pregnancy|pregnant|prenatal|puskesmas|rahim|rawat inap|rawat jalan|resep|rs|rumah sakit|sesak napas|sinovac|stroke|stunting|suntik|suplemen|tbc|terapi|ultrasonografi|usg|vaksin|vaksinasi|virus|vitamin|wabah
8,Kesehatan,8_kesehatan_extra kesehatan_kesehatan ex,2,extra kesehatan,0.205041,bpjs|dokter|kesehatan|rumah sakit,4/95,aids|antenatal|apotek|batuk|bayi|bedah|booster|bpjs|cacar|childbirth|covid|dbd|delivery|demam|diabetes|diagnosa|dokter|dosis|epidemi|farmasi|faskes|flu|gejala|gizi|gizi buruk|hamil|hepatitis|herbal|herd immunity|hipertensi|hiv|ibu hamil|icu|igd|imunisasi|isolasi|jamu|janin|jantung|kandungan|kanker|karantina|kehamilan|kemenkes|kesehatan|kesehatan jiwa|klaster|klinis|lockdown|malaria|maternal|maternity|medis|melahirkan|mpox|nakes|neonatal|nutrisi|obat|obesitas|obgyn|obstetri|operasi|pandemi|pasien|penyakit|persalinan|pfizer|poliklinik|postnatal|pregnancy|pregnant|prenatal|puskesmas|rahim|rawat inap|rawat jalan|resep|rs|rumah sakit|sesak napas|sinovac|stroke|stunting|suntik|suplemen|tbc|terapi|ultrasonografi|usg|vaksin|vaksinasi|virus|vitamin|wabah
